stabf,g4,g3,g2,g1,p4,p3,p2,p1,tau4,tau3,tau2,tau1
1,0.337194141,0.072319334,0.342955483,0.695180605,-0.970543159,-1.970202053,-1.028752669,3.96949788,8.520008876,1.746634169,7.714592865,2.140246828
0,0.258948372,0.371169631,0.730655242,0.943210385,-1.263969499,-1.155341475,-1.86402385,4.283334824,9.695851993,7.938010406,6.690920219,2.126153497
0,0.076881288,0.217975559,0.890003761,0.290110943,-1.925211163,-1.360239055,-0.83095251,4.116402728,1.729363093,6.343914419,6.156077758,5.901542177
1,0.190948153,0.293583851,0.473894798,0.8632056,-1.268049745,-1.435755174,-0.67896488,3.382769799,3.448687891,0.984315644,7.231881265,3.031614664
0,0.503344149,0.732001098,0.785447608,0.340632716,-0.843667159,-1.09682254,-1.133508608,3.073998308,3.780647451,6.941302038,3.355491107,7.549320659
0,0.467329735,0.140861822,0.943899894,0.627258656,-1.79101177,-1.669036338,-0.510092072,3.97014018,6.437228009,3.099107865,7.700778484,7.877045851
1,0.056612634,0.970743084,0.487226488,0.488949218,-0.605509054,-1.522232817,-1.445073355,3.572815226,2.253658127,0.577094222,7.583888531,8.213940516
1,0.326074049,0.785523105,0.250921341,0.407536189,-0.72883569,-1.160982028,-1.263721878,3.153539597,0.752143876,1.269136604,9.561189866,5.088797266
0,0.800622792,0.173810417,0.903052479,0.996941802,-1.952169538,-0.839321328,-0.928766097,3.720256963,2.138626262,8.837203157,8.988034366,3.521387792
1,0.418950259,0.343613168,0.329523236,0.071308058,-1.368512865,-1.649258332,-1.314098471,4.331869668,7.605864465,9.192129037,5.092843385,1.307645497
1,0.527154185,0.599908092,0.548451141,0.236425695,-0.803704664,-1.089763083,-0.518276579,2.411744326,3.326430429,1.120113749,4.268489937,0.836740043
0,0.235245794,0.890463365,0.995775191,0.380908597,-1.002684436,-0.602195926,-0.545873782,2.150754144,4.514680948,5.729979407,6.183407009,1.812607482
0,0.810395834,0.454747638,0.959396198,0.502329766,-1.578324309,-0.935408691,-0.948814021,3.462547021,3.979177971,3.902543396,0.735245015,5.136883594
1,0.831207298,0.779221405,0.111008605,0.335069728,-0.748189372,-1.635413563,-1.723599162,4.107202097,2.636474013,2.83917271,1.641527703,9.643929133
0,0.977129114,0.998547043,0.399038246,0.618181423,-1.567115398,-0.773843638,-1.281039894,3.62199893,7.103711335,2.700583085,7.608925411,8.333415838
0,0.901108287,0.147293532,0.205152064,0.659188635,-1.97481688,-1.246135526,-1.930611046,5.151563452,9.190456063,4.833533492,9.643811208,9.769245128
0,0.547007488,0.958744087,0.834301744,0.74717027,-0.904708178,-0.949686606,-1.50307613,3.357470914,7.712543681,6.019308164,5.794375411,9.302549058
0,0.42127588,0.465502948,0.746957823,0.113249357,-1.67642147,-1.624057063,-0.701687282,4.002165816,6.08830526,6.520287932,4.830466982,3.44289945
0,0.863837657,0.251550239,0.386167463,0.078471606,-0.501925214,-0.673125514,-1.229069442,2.40412017,7.013886646,7.959687406,6.919109613,6.386124335
1,0.859298396,0.307756402,0.395448844,0.312395635,-0.79321814,-0.583979508,-1.61725647,2.994454118,2.525533869,5.305176115,8.83868277,9.586383257
0,0.446471233,0.62862438,0.06999596,0.192506154,-1.038838261,-1.026935802,-0.856764358,2.922538421,3.201022544,9.56231318,8.543169349,9.998994574
1,0.35285867,0.873618867,0.364633902,0.428945155,-1.797406068,-1.225229466,-1.314300728,4.336936261,7.096132332,1.439219047,5.72533078,1.638615732
0,0.310898247,0.699685265,0.943827461,0.954503814,-1.705441783,-0.503600181,-1.606293832,3.815335797,5.664697743,3.025962868,1.902715385,2.71991304
1,0.714074203,0.185457826,0.385819769,0.483973289,-1.55362472,-0.865775399,-1.1644693,3.58386942,3.192342207,8.147164587,1.372662046,0.627065366
0,0.855830139,0.497327038,0.207582103,0.460151147,-1.431732447,-0.8810829,-0.506514233,2.819329581,5.546737383,7.384086611,1.852450002,1.275434611
1,0.475172686,0.277249737,0.159980426,0.114101641,-1.5745133,-1.370997166,-0.79198973,3.737500196,9.28659746,8.960230888,3.592035599,9.487408474
0,0.699462206,0.488188621,0.154384791,0.7770461,-1.182962441,-0.84987131,-1.235929431,3.268763182,8.437988107,6.316128938,5.507860398,4.411185288
0,0.209466107,0.252163481,0.956520735,0.54309678,-1.531514659,-1.220840064,-0.784936782,3.537291504,1.129695747,6.426683439,7.714274366,5.915748609
0,0.239867825,0.266719732,0.277924801,0.892258483,-0.570642059,-0.65483132,-1.877087005,3.102560384,3.97710831,4.185107485,8.986870646,7.59120249
0,0.5902233,0.951537228,0.689139093,0.803326838,-1.293108075,-1.323953062,-1.511306962,4.128368098,0.6885029,9.475199407,9.37287645,7.869250585
0,0.145362806,0.254119934,0.533019816,0.772499092,-0.948790438,-1.942029638,-0.634959283,3.52577936,9.14537608,1.725912798,9.97530904,8.483318354
1,0.752296198,0.32265227,0.994793446,0.171864242,-1.912884947,-0.948298436,-0.915839148,3.77702253,3.182016211,9.989331078,2.223129965,2.830985775
1,0.607698801,0.816706283,0.146221281,0.604088808,-1.295148359,-1.372737686,-1.008336261,3.676222306,9.441058044,1.156631365,0.772187457,6.191192069
1,0.567170597,0.083173609,0.297761258,0.603662159,-0.673721827,-1.850199094,-0.595125887,3.119046808,6.023383678,1.791288008,3.623255815,1.134003605
0,0.59475666,0.08834844,0.819476232,0.08185496,-1.767348961,-1.24271707,-1.176431319,4.18649735,9.091998103,7.47853586,4.111347162,2.486890576
1,0.858964425,0.573533592,0.246564998,0.409365162,-1.291016421,-1.73668439,-0.956916214,3.984617025,5.667381234,1.008941346,7.64492068,3.239519525
1,0.614938879,0.168123372,0.547262532,0.817205578,-0.921224878,-0.745309497,-0.668865951,2.335400326,0.840272647,5.704792078,3.270625537,6.894715606
0,0.889047173,0.471106872,0.633483493,0.776311258,-1.169765528,-0.759710289,-1.835216505,3.764692323,7.292652912,5.569872379,4.036500871,2.826210545
1,0.547420724,0.726313733,0.369615965,0.966941097,-1.541489871,-1.233406174,-1.078917207,3.853813252,0.749195497,7.249009609,9.091252604,2.272187937
0,0.859479885,0.982878562,0.969208589,0.312385611,-1.517587696,-1.15486531,-0.680781166,3.353234173,8.999547655,4.11514136,8.833539512,6.163620034
1,0.158173359,0.607128108,0.276588093,0.430169381,-0.893143879,-1.987892883,-1.876475153,4.757511915,7.391687264,3.554600073,7.583191451,1.79228463
0,0.323714622,0.54251411,0.800597789,0.923848226,-1.733120808,-0.929897227,-1.015632746,3.678650781,7.353464193,8.575988333,7.600624805,5.48618659
0,0.819331125,0.507867085,0.857359654,0.516064117,-0.963089862,-1.139746629,-0.85997834,2.962814831,3.413379638,7.695959625,5.172643447,3.074368531
0,0.274228062,0.594559509,0.993700892,0.974092816,-1.373194488,-1.343721187,-1.032421491,3.749337166,9.102919826,5.106054166,4.939674856,8.766064947
1,0.250917476,0.679388278,0.574214735,0.265416864,-0.78451421,-1.848812255,-1.158275705,3.79160217,3.447281917,3.979903473,0.830045645,9.012397785
0,0.227761375,0.23438928,0.689656702,0.668582572,-0.565642185,-0.696198109,-1.766835927,3.028676221,4.033956087,0.655244146,9.044366248,9.737221126
0,0.142895276,0.976243734,0.603720133,0.122638981,-0.826006001,-0.584133976,-1.999890956,3.410030933,5.284717605,5.646600376,7.428173597,1.653782938
0,0.893150953,0.746360658,0.894241312,0.10431287,-1.866354717,-0.509041355,-0.597613345,2.973009416,1.078785843,4.214919821,3.597747822,8.748318305
1,0.895384485,0.213265233,0.672559649,0.5888761,-0.813115429,-1.455195338,-1.111953165,3.380263932,7.060256518,3.095358075,2.340842075,0.963012897
0,0.663252211,0.122977296,0.704707826,0.847892631,-1.777299654,-1.638012217,-0.698106514,4.113418386,4.275331019,5.216738771,3.351241174,3.60234242
1,0.64936628,0.892586054,0.211275855,0.337762194,-1.797791957,-1.018858478,-1.447181341,4.263831776,5.10447542,0.571071633,2.315264119,4.318334535
1,0.894998054,0.706350458,0.703453845,0.585802355,-0.59888584,-1.408402395,-0.750799738,2.758087974,2.757830507,3.583118824,1.380907723,9.051765359
1,0.95302903,0.587521115,0.898600611,0.085096653,-0.547768028,-0.685840788,-1.407116232,2.640725048,0.608067334,8.662905147,2.56582709,4.201353118
0,0.915378615,0.350534616,0.800826119,0.977345136,-0.987084518,-1.375593184,-1.008581786,3.371259488,9.679468646,5.27708269,5.025381166,4.296283482
1,0.830873949,0.178584127,0.682436629,0.817071351,-0.600695822,-1.908143226,-1.192543212,3.70138226,0.82024653,2.12232029,5.81273009,0.974439191
1,0.146507325,0.826255033,0.523104898,0.539849166,-1.577279269,-1.766593499,-1.292772837,4.636645605,4.551208467,1.41002687,6.489109454,3.599818555
0,0.925768901,0.554673351,0.537682817,0.147130504,-1.074171397,-1.485741872,-0.648808981,3.208722249,9.641426046,1.552359354,8.664514269,2.158164641
1,0.192199569,0.101470191,0.876814793,0.68961354,-0.701724116,-1.872445185,-0.647736325,3.221905627,8.060422962,0.611199942,2.174449479,1.747713155
0,0.46051832,0.604874628,0.438897649,0.445354598,-1.942245517,-1.831242393,-1.115761275,4.889249184,8.621618047,3.79219966,6.872768085,4.168550784
1,0.05387519,0.732117056,0.098039028,0.372213983,-0.85328763,-1.616810782,-1.43056941,3.900667822,5.017937191,2.922146378,8.057599276,8.824037249
0,0.537344461,0.162284788,0.55268307,0.787326219,-0.779725393,-1.573782105,-1.530404841,3.883912339,5.396771418,8.85244581,8.588136755,8.61952947
1,0.673791713,0.958636487,0.55917459,0.523334403,-1.32928549,-1.662903565,-1.865303485,4.85749254,1.588520839,4.196297472,9.277712248,1.295264941
0,0.234178828,0.46644522,0.950226054,0.607308899,-0.778471591,-1.930616942,-1.56608624,4.275174773,2.646370908,3.865977529,7.131666823,2.268887604
0,0.949541381,0.698496279,0.257901045,0.301372933,-1.346947962,-1.502818574,-1.767948437,4.617714972,9.594241452,9.022476974,0.934984421,4.40660494
0,0.80924669,0.648113738,0.283366567,0.134599273,-0.829874318,-1.34407998,-1.137774574,3.311728871,6.307995193,3.578506517,6.218698466,6.051967929
0,0.683310162,0.410261676,0.386105122,0.283821774,-1.648233335,-1.91629507,-1.797313725,5.36184213,9.213503142,9.343973413,7.362794078,6.18349325
0,0.102620011,0.470184474,0.583640723,0.615350956,-1.773076961,-0.565570928,-1.770047034,4.108694923,5.120742993,6.869492157,4.641855393,6.381719722
0,0.751664815,0.284037585,0.726733331,0.996646063,-1.25850668,-0.577626829,-1.746805793,3.582939301,1.486206243,7.882886924,7.949246119,8.248449089
1,0.082920076,0.24901395,0.219318587,0.28540504,-1.570979169,-0.541959427,-1.381058925,3.493997521,8.926756318,0.598280054,3.859782277,6.134262344
1,0.343477915,0.74991458,0.13477993,0.257716897,-1.482208126,-0.957648237,-1.817821761,4.257678124,2.309752069,5.198904982,1.0110425,2.055627067
0,0.999328006,0.467096458,0.980051758,0.356697629,-0.558706347,-1.18689635,-1.676098537,3.421701234,9.288795629,7.955148028,9.707284669,8.840275115
1,0.902132501,0.31419477,0.614374453,0.947194776,-1.987012657,-0.848443548,-1.666929074,4.502385279,0.814383496,7.853583221,2.117494529,2.633033101
0,0.816213847,0.938841037,0.899263769,0.768968905,-1.617654986,-0.541361139,-0.645598509,2.804614634,3.013607747,4.07748569,8.253796089,3.474304679
1,0.872451876,0.144801673,0.294951933,0.764179292,-0.88315386,-1.68005943,-0.634020104,3.197233394,6.095316245,2.33037096,2.986910823,0.735526232
0,0.61682789,0.064168805,0.180638934,0.884378499,-1.96678991,-1.22449661,-0.511847718,3.703134238,6.869916534,9.747056723,7.298870839,5.059462131
1,0.433362604,0.355985458,0.957895307,0.077366505,-0.839629263,-0.514961403,-1.843965276,3.198555941,8.440262936,1.832851157,3.960844653,5.651172146
0,0.625949327,0.758265726,0.795511463,0.885184187,-1.154742257,-1.451193967,-1.381165938,3.987102162,8.220017347,0.60088528,8.702950739,6.107776464
1,0.727355975,0.105434787,0.057003771,0.258217355,-1.733551619,-1.266640368,-0.812815419,3.813007406,7.122087424,0.659018858,7.248616115,1.475865522
0,0.816808181,0.863929984,0.999341766,0.161753636,-1.435896359,-1.267902926,-1.888769514,4.5925688,4.288364455,9.746132291,8.285765664,8.9876311
1,0.171873258,0.223837286,0.617665005,0.489077873,-1.759042026,-1.824706754,-0.651199184,4.234947963,1.190592346,9.530426483,7.388620009,3.274215015
0,0.978234752,0.561445402,0.926190757,0.210687399,-1.04185104,-1.898562332,-0.708041207,3.648454579,7.124066314,2.850095531,2.295204839,3.725057985
0,0.609980944,0.574148757,0.559706838,0.232073279,-1.719014356,-1.677262533,-1.832938753,5.229215642,5.409695359,6.979205391,5.317400267,9.614408281
1,0.463135754,0.210998381,0.28672799,0.575360611,-0.884028232,-1.180539805,-1.370598931,3.435166968,2.872211859,4.683164525,2.074979922,4.050805874
1,0.730255467,0.575696514,0.168114142,0.962460529,-0.788687945,-1.819419709,-1.331038382,3.939146036,1.264766788,0.589157921,5.735181399,2.37282264
0,0.457446838,0.133582295,0.492615472,0.591385853,-0.956756772,-1.063208305,-0.860545178,2.880510255,8.844926781,7.788022949,3.666229122,7.410230795
1,0.083210743,0.69301657,0.247579267,0.307291629,-1.793851186,-1.408246073,-0.808302792,4.010400051,4.359101909,2.487250336,1.091261286,6.802475134
1,0.491420778,0.499950767,0.293135818,0.578258301,-0.746295461,-1.470808383,-0.780598254,2.997702097,2.943767155,9.350227115,1.528971762,5.515935935
1,0.211609353,0.784414385,0.77457707,0.564518035,-1.747073635,-1.991722507,-0.55572376,4.294519901,9.951311059,4.538657896,1.039791789,6.646343065
0,0.806474457,0.080735363,0.263995343,0.771606392,-0.968562005,-0.816291123,-1.60726212,3.392115248,9.944871401,2.863897947,1.613395372,7.454527627
0,0.920027401,0.921190845,0.547483228,0.169237876,-0.836663906,-0.811864825,-1.340228578,2.988757309,2.759878523,3.5741421,1.51431284,5.611143073
0,0.97398735,0.907728713,0.766403219,0.896294645,-0.881229763,-1.780193384,-1.780478117,4.441901265,5.523437528,0.645349517,3.489342702,2.788820984
0,0.903153835,0.857403859,0.49416779,0.395814645,-0.515292147,-0.64235985,-1.326311356,2.483963353,4.640844879,2.822605326,6.035141893,2.456622767
1,0.997439821,0.625929049,0.213188219,0.381514169,-1.144380793,-1.383838201,-1.051709885,3.579928879,1.301619601,3.572438028,8.341168604,8.927029158
0,0.198811307,0.329306991,0.372750437,0.592404062,-0.606442696,-1.760540938,-1.059823838,3.426807472,5.63385519,4.051403675,3.76975473,6.500208136
0,0.258416712,0.82315288,0.575546547,0.626745782,-1.991114511,-1.463739437,-0.52799081,3.982844757,8.137907693,7.994415386,9.420284407,8.181078582
,0.830934478,0.200965047,0.72093376,0.902424104,-1.075837834,-0.503932833,-1.262435702,2.842206369,4.175468149,4.824539635,2.20898422,9.412361335
0,0.664447185,0.322610672,0.304843658,0.305038568,-1.136469195,-0.624260013,-0.843048391,2.6037776,6.605481972,0.907430383,6.755942702,6.865708454
0,0.996974629,0.807104272,0.327645993,0.741640751,-1.994399717,-1.442951828,-0.725621265,4.162972811,2.412446831,8.444139044,4.974952458,3.712481829
0,0.45104277,0.899305387,0.465185451,0.17164484,-1.496328761,-0.601725642,-0.57977601,2.677830413,7.613227812,4.224883457,9.806600406,3.937145035
1,0.35815974,0.302054037,0.582334697,0.089284727,-1.423586047,-1.25998891,-1.298667164,3.982242121,2.311195875,7.24369749,9.368394768,1.931163218
0,0.553811379,0.220001639,0.351547671,0.472309564,-1.402157175,-0.562693499,-0.679505603,2.644356277,5.800187268,9.755339313,1.927425772,9.399849993
1,0.797331613,0.135669153,0.201952166,0.755295876,-0.684001427,-1.993975585,-1.326382884,4.004359896,1.934148556,3.484553791,7.467981559,9.923627811
0,0.257558477,0.160172757,0.160873623,0.861258435,-1.07437502,-0.925046553,-1.582763052,3.582184625,3.267238177,4.325975375,7.571210348,5.807770586
0,0.911177426,0.059922846,0.270284623,0.710439046,-0.848605228,-0.860022623,-0.712900349,2.421528201,8.038765849,7.302082962,8.413617155,4.857643922
0,0.323466552,0.684595177,0.583338026,0.262863215,-0.53485234,-1.648511298,-1.889634954,4.072998593,7.635451999,5.820306006,9.720335902,5.278195181
0,0.854004811,0.517856205,0.56568248,0.264959907,-0.599580848,-1.772705068,-0.746816818,3.119102734,4.263187367,6.713192934,2.864805617,6.712243898
1,0.707660237,0.44880979,0.152734462,0.99155693,-0.7239151,-0.795513461,-1.271889087,2.791317648,8.624367885,2.491211677,8.734979556,1.371533242
1,0.29406402,0.605403747,0.110264151,0.174715405,-1.481461106,-1.894453144,-1.231377304,4.607291554,8.146045239,2.388504918,9.777763886,4.327752453
0,0.609856271,0.905404585,0.176234669,0.961921824,-0.733092317,-1.820546698,-1.073689591,3.627328605,5.727399344,5.231826598,7.270865499,9.746164659
0,0.986241127,0.449028171,0.143556899,0.079578339,-1.85355707,-1.202700832,-1.887452786,4.943710687,8.523768008,7.813597428,3.923714168,2.567571647
0,0.666186062,0.669364364,0.524012219,0.968655503,-0.722443088,-1.197130721,-1.980892288,3.900466097,2.177617689,6.157196825,4.96653366,9.889309299
0,0.788852915,0.935476365,0.254151125,0.813106896,-0.991467975,-1.760118607,-1.631309168,4.38289575,6.37711868,5.431528941,8.451165384,2.337487156
0,0.96046312,0.571905147,0.8896505,0.104923133,-1.700870355,-1.726525964,-0.690356466,4.117752785,3.159198656,5.16909688,9.591059505,2.021151417
0,0.239212967,0.851207215,0.921173363,0.611185964,-1.807763483,-1.31034473,-1.820694041,4.938802253,9.965688886,9.535178932,4.524529153,0.551811534
0,0.124732815,0.309216183,0.124874353,0.964626657,-1.40543284,-1.022782224,-0.912837574,3.341052638,7.779885757,9.365616956,5.780641092,8.408385074
0,0.823270753,0.830089504,0.56553181,0.375930676,-1.179234168,-0.771202067,-1.383323064,3.333759298,5.986490087,2.902592235,4.800467073,7.587499099
0,0.874159284,0.680201119,0.127347261,0.884596382,-1.881418959,-1.105853317,-1.313668846,4.300941122,5.653902616,1.448336126,9.89787281,7.00299819
1,0.461976434,0.131032767,0.612461527,0.207815714,-1.706094283,-1.934460442,-0.505795196,4.146349921,2.836212434,0.595248008,5.210955224,8.190722452
1,0.547542552,0.102092567,0.271337013,0.297981639,-0.563952629,-1.463784226,-1.873611234,3.901348089,6.496819179,2.252670131,3.093126621,9.277822924
0,0.542100513,0.469452601,0.214158204,0.696680535,-1.095393161,-0.663299843,-0.676083584,2.434776587,5.98016874,8.528802269,9.01585641,9.985429983
1,0.072689584,0.370125705,0.056079709,0.916014704,-0.50148446,-1.324422393,-1.773770808,3.599677662,5.796004538,6.030231637,4.139079857,3.480201066
1,0.080748353,0.824060963,0.309281495,0.905083711,-0.659105267,-0.902646541,-1.936690594,3.498442402,4.545636509,0.960858047,7.045201167,7.63280308
0,0.865930221,0.272018682,0.139911213,0.935270356,-0.702218977,-1.347815716,-0.894394105,2.944428797,7.232575033,7.354771066,6.749177718,2.649749039
0,0.836744533,0.677628936,0.665063615,0.498976725,-0.673015832,-1.053930205,-1.127381271,2.854327308,7.027264077,9.826874865,5.811074561,8.986122235
0,0.32931638,0.804533673,0.862540796,0.916040409,-1.786418771,-1.863614283,-1.350967556,5.00100061,7.002696007,6.053857618,5.518791008,4.082664581
0,0.667753383,0.345608302,0.44832577,0.278356366,-1.555018127,-0.900503091,-1.948818324,4.404339542,7.328510478,7.490261632,9.480268605,9.941037394
0,0.215073407,0.301320914,0.780513106,0.408801225,-1.678694368,-1.201681236,-0.564867504,3.445243107,8.491723636,4.081520123,6.912969885,6.74308402
1,0.132565868,0.219499007,0.726911667,0.228040809,-0.557690713,-1.855179155,-1.946059591,4.358929459,0.528408873,5.043704576,0.887534061,6.121627166
0,0.668191376,0.589763245,0.652975062,0.146120135,-1.635717101,-1.326017104,-1.436699293,4.398433497,0.936554471,9.352082751,7.32650282,7.147863488
1,0.066674488,0.670136519,0.406644174,0.967671422,-1.250054165,-1.957003457,-1.133407375,4.340464997,0.758440396,4.012398594,5.186868263,1.330381497
0,0.490362628,0.244222094,0.555027829,0.384832898,-1.739833213,-0.639335375,-1.845003623,4.22417221,2.389008694,5.080113245,5.117689086,5.291430382
1,0.29188917,0.298834436,0.923840227,0.966165915,-1.992332759,-1.278082875,-1.372931586,4.643347221,9.55926861,9.910234026,1.250601607,4.360021371
1,0.62793685,0.479230212,0.212757456,0.5784359,-0.891297669,-1.593879423,-0.99063739,3.475814482,2.594371679,1.682176187,2.059460435,0.736947211
0,0.369817814,0.612517029,0.479336415,0.502437139,-0.752569144,-1.301798649,-1.323569674,3.377937467,8.861741469,8.713698339,1.272957249,4.980737427
0,0.271374815,0.772523392,0.395160785,0.813853153,-1.274625124,-1.391421475,-1.491710839,4.157757437,6.711835905,7.283946278,4.692018031,7.039145659
1,0.132655709,0.678857205,0.136597358,0.063408902,-1.086827303,-1.413941505,-0.563030523,3.063799331,4.071440212,5.735184052,3.580451058,1.964540237
0,0.455887949,0.735590941,0.953519158,0.714836943,-1.739565333,-0.527457276,-1.358493774,3.625516384,4.107931096,7.52123414,5.656598406,1.851809941
0,0.931182665,0.46310601,0.458932856,0.218143107,-1.525724038,-1.426747369,-1.660242307,4.612713714,6.689973795,2.052507615,9.852707642,5.367983702
1,0.350780315,0.248467061,0.187060818,0.245510181,-1.270486979,-1.951578355,-1.386112255,4.608177589,5.621868547,6.286186226,1.236345503,6.490224002
0,0.649311146,0.650022475,0.951156763,0.670991681,-1.216215664,-1.663273149,-1.20019446,4.079683273,6.184807427,4.219868357,0.94094204,4.354335352
0,0.967074649,0.703986863,0.453940175,0.868792927,-0.528077204,-1.811667292,-0.808768319,3.148512815,8.14676346,9.004845041,9.635292681,2.691749143
1,0.811551371,0.730342354,0.20167807,0.07308655,-0.933678716,-1.529239433,-1.243140905,3.706059054,1.498774474,4.003987103,5.792054723,3.248404873
0,0.868718648,0.866371182,0.163013091,0.713670529,-1.044848202,-1.991021941,-1.234937802,4.270807945,8.842906685,0.543257147,4.394486943,5.547297059
0,0.688172311,0.454181862,0.56958208,0.159363554,-0.749485353,-1.026122608,-0.953160894,2.728768854,5.777211423,2.673708817,4.378631838,0.843797145
0,0.251688295,0.574243936,0.411703877,0.938286747,-1.477911946,-0.776378789,-1.442574359,3.696865094,8.54442383,7.203482706,3.804671324,9.167914598
1,0.951165346,0.805680574,0.489328452,0.463882888,-1.445626661,-0.858190614,-1.084312062,3.388129337,2.48835083,9.526058122,0.929956332,7.494499653
0,0.800742266,0.49108008,0.14345502,0.872806053,-1.903205419,-0.960576194,-1.482839071,4.346620685,3.312114432,5.875941328,3.936014331,6.709216451
0,0.673971316,0.202198039,0.982436422,0.315703047,-0.789882596,-0.764246704,-1.191467036,2.745596335,9.219824809,4.695275239,6.624606439,6.028921182
0,0.458935049,0.329745404,0.90203581,0.919172108,-0.615691282,-0.809837943,-1.622570297,3.048099521,6.170565409,4.552108541,6.926919201,8.774133697
1,0.661664418,0.800446602,0.256318975,0.214739877,-0.730139061,-1.470614485,-1.898163959,4.098917505,0.820039262,6.411263465,7.53212593,2.048265766
0,0.517845316,0.751087971,0.87439228,0.291673872,-1.2677141,-0.97514303,-0.891976745,3.134833875,5.829995214,9.531707525,6.546169024,5.483916623
1,0.534133785,0.259861084,0.121310468,0.367147812,-0.925744035,-0.927315381,-1.741323949,3.594383365,1.625481885,2.171810753,1.574697542,6.193692398
1,0.419580609,0.534554096,0.563302381,0.480279961,-0.575042768,-1.191613919,-1.757375277,3.524031965,5.723595917,2.078508892,5.475889203,1.279894303
1,0.187881815,0.061651375,0.617101935,0.687266211,-1.387416796,-0.645868306,-0.721973372,2.755258474,9.39312131,4.157982289,2.343006261,2.55746923
1,0.421471039,0.267212545,0.133422762,0.325020875,-1.888137424,-0.818588282,-1.10802381,3.814749515,0.713446617,1.536591222,6.761136031,5.201408022
1,0.150623582,0.361881096,0.550248682,0.960608744,-1.823695447,-1.063670849,-1.906407203,4.793773498,4.130815185,5.207732758,7.814931076,0.919050058
0,0.321550664,0.941482487,0.823773964,0.67326112,-1.841699797,-1.296102965,-1.512073325,4.649876087,8.123821563,4.484386728,3.237356451,2.98215111
0,0.577493101,0.36644881,0.540907717,0.394316035,-1.576498664,-1.499633499,-0.664184418,3.740316581,2.787133453,7.388274184,4.574474351,3.623370844
0,0.981867034,0.736715691,0.361625036,0.805200509,-1.130714059,-0.952050153,-1.507520333,3.590284545,8.740065862,6.51859607,3.134867157,4.181030963
1,0.821065066,0.190426027,0.357786486,0.834296015,-1.864846916,-1.78971465,-0.983369373,4.63793094,0.630216805,6.417156964,3.977245935,2.165980544
0,0.102504231,0.747754572,0.052534814,0.500521813,-0.60392034,-1.174640303,-0.616109658,2.3946703,6.842391832,6.715816571,2.300154314,9.689490626
0,0.719543201,0.634914293,0.547171188,0.20281404,-1.226227289,-1.576783778,-1.537041128,4.340052195,7.942254272,7.326144242,5.160005545,2.340177687
1,0.743892452,0.733337203,0.588394661,0.568730434,-1.055923619,-1.369980923,-0.821608347,3.247512889,1.217500696,2.507229651,0.576665935,3.380784432
1,0.238596903,0.770514863,0.808408375,0.117300871,-0.549149334,-1.708241795,-1.414872561,3.672263689,7.781745098,8.544197188,0.988943794,4.833523994
0,0.506027592,0.244528631,0.95664858,0.148789157,-1.18911042,-1.358259003,-1.197943359,3.745312782,9.565041869,9.869746952,9.511356239,8.285320078
0,0.524640664,0.714345883,0.868736167,0.169195462,-0.680308872,-0.800846867,-1.024246303,2.505402042,3.167381246,5.433139384,3.064766309,6.631797989
1,0.250214345,0.901293988,0.097037361,0.371148047,-0.924512865,-1.426098998,-0.689589524,3.040201387,4.118943346,0.853737888,5.60060401,5.206593933
0,0.257702441,0.380659661,0.717366922,0.332473595,-0.783982895,-1.520788709,-1.525578999,3.830350603,5.646614344,9.916440658,3.396597692,9.080137897
0,0.784851395,0.384996797,0.513326272,0.194922438,-0.870957189,-1.028510703,-0.706047334,2.605515225,9.320808721,6.528699151,6.894693266,3.754752722
0,0.383257549,0.827613978,0.118224771,0.41245437,-1.842382842,-1.696463906,-0.925585964,4.464432712,9.010902623,6.791375956,3.171344197,2.901788731
0,0.758783124,0.322403839,0.910959475,0.387726655,-0.745353404,-1.100216251,-1.553309568,3.398879224,6.853805084,2.988009731,2.177965279,9.230762118
0,0.753840624,0.917522215,0.641510652,0.914513784,-0.660732133,-0.886896095,-1.749327016,3.296955244,8.820845352,4.04777195,8.586028163,5.569203388
0,0.324286864,0.401419593,0.410872718,0.485885486,-0.789113025,-1.510738157,-1.800875083,4.100726265,9.132398525,7.429492153,2.529043755,8.549561477
0,0.616540378,0.415247972,0.984192451,0.862416131,-0.797020492,-1.581897596,-0.77364132,3.152559408,8.07041922,9.850193864,3.991343257,6.711244742
0,0.791604224,0.746027548,0.351491892,0.897629409,-0.515452383,-1.759347342,-0.867851987,3.142651712,7.617048844,4.643403778,8.010576903,0.996834742
0,0.493626368,0.6968171,0.817980857,0.525450948,-1.94910205,-0.979164161,-0.736209753,3.664475965,4.24121457,2.828196282,3.533579009,0.87181124
1,0.135534403,0.750438659,0.666815038,0.056574077,-1.537163965,-1.885098809,-1.420805077,4.843067851,5.305108307,2.55153172,6.69556063,8.708112072
0,0.569125494,0.773753433,0.359351376,0.742366704,-1.715592023,-1.384235691,-0.523963663,3.623791377,4.894109657,7.413984391,7.927589394,9.91237037
1,0.676581821,0.155924895,0.104266536,0.959686225,-1.572535427,-0.895256958,-0.550596625,3.01838901,6.417320454,5.561028317,6.439130715,2.361077043
1,0.154110383,0.270801559,0.20201061,0.201069893,-1.556266521,-1.969349929,-1.77786791,5.30348436,2.049887399,5.60920887,2.971874421,7.778730155
0,0.917106277,0.209170324,0.423850981,0.943686986,-1.087662851,-1.759967905,-0.677002049,3.524632805,8.913639035,6.175476175,3.472233325,2.166411222
